Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
MSI,"MSI THINGF6312252 Thin GF63 15.6"" 144Hz Gaming Laptop Intel® Core™ i7-12650H RTX 4060 16GB 1TB NVMe SSD Win11 Pro",15.6 Inches,‎1920 x 1080 Pixels,Core i7,8 GB,1 TB,‎NVIDIA GeForce RTX 4060,‎Windows 11 Pro,‎7.43 pounds,"$1,332.65 "
Lenovo,"Lenovo ThinkBook 13s G4 IAP 21AR006NUS 13.3"" Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1240P Dodeca-core (12 Core) - 8 GB Total RAM - 8 GB On-Board Memory - 256 GB SSD - Arctic Gray",13.3 Inches,‎1920 x 1200 Pixels,Core i5,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11,‎3.9 pounds,$942.12 
MSI,"MSI VECTORGP6612419 15.6"" I7-12700H/32/1T/3070T/W11 Laptop",15.6 Inches,‎2560 x 1440 Pixels,Core i7,16 GB,‎SSD,,‎Windows 11 Home,‎11.18 pounds,
ASUS,"ASUS TUF Gaming F15 Gaming Laptop, 15.6” 144Hz FHD Display, Intel Core i5-11400H Processor, GeForce RTX 2050, 8GB DDR4 RAM, 512GB PCIe SSD Gen 3, Wi-Fi 6, Windows 11, FX506HF-ES51",15.6 Inches,‎1920x1080 Pixels,Core i5,8 GB,512 GB,‎NVIDIA GeForce RTX 2050,‎Windows 11 Home,‎7.77 pounds,$699.99 
ROKC,"2023 Newest Upgraded Ideapad 1 Laptops for Student & Business by Lenovo, 15.6'' HD Computer, AMD Athlon Silver 3050U (Beat i5-7200U), 20GB RAM, 1152GB(1TB+128GB) SSD, HDMI, Webcam, Windows 11, Grey",15.6 Inches,‎1366 X 768 Pixels,Athlon Silver 3050U,20 GB,1152 GB,‎AMD,‎Windows 11,‎3.52 pounds,$389.99 
ASUS,"ASUS ROG Strix G16 (2023) Gaming Laptop, 16” 16:10 FHD 165Hz, GeForce RTX 4060, Intel Core i7-13650HX, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G614JV-AS73, Eclipse Gray",16 Inches,‎1920x1200 Pixels,Intel Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 4060,‎Windows 11 Home,‎10.19 pounds,"$1,329.99 "
ASUS,"ASUS Chromebook Vibe C55 Flip, Cloud Gaming Laptop, 15.6"" Full HD 144 Hz Touch Display, Intel® Core™ i5-1135G7 Processor, 512GB SSD, 16GB RAM, ChromeOS, Mineral Gray, CX5501FEA-AS562T",15.6 Inches,‎1920x1080 Pixels,Intel Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Chrome OS,‎6.22 pounds,$699.99 
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
MSI,"MSI STEALTH1713019 17.3"" I9-13900H/16/1T/4070/W11 Laptop",17.3 Inches,‎2560 x 1440 Pixels,Core i9,32 GB,1 TB,,‎Windows 11 Home,‎12.62 pounds,
LG,"LG Gram 16T90R Thin and Lightweight Laptop,Black",16,‎2560x1600 Pixels,Intel Core i7,16 GB,512 GB,‎Intel Iris,‎Windows 11 Home,‎3.26 pounds,"$1,599.99 "
LG,LG Gram 16Z90Q-N.APB7U1 - Intel Core i7 1260P / 2.1 GHz - Evo - Win 11 Pro - Iris Xe Graphics - 16 GB RAM - 1 TB SSD NVMe,16,,Core i7,16 GB,1 TB,,‎Windows 11 Pro,‎5 pounds,"$1,359.99 "
LG,LG 14ZB90Q-V.ARS3U1 14'' Silver WUXGA Gram Laptop for Business,14,,Core i5,8 GB,256 GB,,‎Windows 11 Home,‎4.2 pounds,"$1,262.93 "
LG,"LG 15ZB90Q-V.ARS5U1 - Intel Core i5 1240P / 1.7 GHz - Evo - Win 11 Home - Iris Xe Graphics - 8 GB RAM - 512 GB SSD NVMe - 15.6"" IPS 1920 x 1080 (Full HD)",15,‎1920 x 1080 Pixels,Core i5,8 GB,512 GB,,‎Windows 11 Home,‎4.49 pounds,"$1,262.83 "
LG,"LG 17'' 17ZB90Q-V.APS5U1 Silver 16:10 WQXGA Gram Laptop with Windows 11 Pro, 16GB LPDDR5, & 512GB Dual SSD Slots",16,,Core i7,16 GB,512 GB,‎Intel HD Graphics 520,‎Windows 11 Pro,‎5.09 pounds,"$1,929.99 "
ASUS,"ASUS 2023 Vivobook Go 15 Laptop, 15.6” FHD Display, AMD Ryzen 5 7520U Processor, 8GB RAM, 512GB SSD, Windows 11 Home, Mixed Black, E1504FA-AS52",15.6 Inches,‎1920x1080 Pixels,Ryzen 5,8 GB,512 GB,,‎Windows 11 Home,‎5.39 pounds,$549.99 
SAMSUNG,"SAMSUNG 15.6"" Galaxy Book3 Business Laptop Computer/Windows 11 PRO/16GB - 512GB/ 13th Gen Intel® Core i7-1355U Processor, 2023 Model, NP754XFG-KB1US, Silver",15.6 Inches,‎1920x1080 Pixels,Core i7,16 GB,16 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎3.48 pounds,"$1,099.99 "
LG,"LG Gram 14T90R Thin and Lightweight Laptop,Black",14,‎1900x1200 Pixels,Intel Core i7,32 GB,1 TB,‎Intel Iris,‎Windows 11 Home,‎2.75 pounds,"$1,899.99 "
LG,"LG Gram 14Z90R Thin and Lightweight Laptop,White",14,‎1900x1200 Pixels,Intel Core i5,8 GB,512 GB,‎Intel Iris,‎Windows 11 Home,‎2.2 pounds,"$1,099.99 "
LG,"LG Gram 16T90R Thin and Lightweight Laptop,Gray",16,‎2560x1600 Pixels,Intel Core i7,16 GB,2 TB,‎Intel Iris,‎Windows 11 Home,‎3.26 pounds,"$2,099.99 "
MSI,"MSI MOD1413606 14"" I5-1335U/16G/512G/IRIS/W11 Laptop",14 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,512 GB,,‎Windows 11 Home,‎4.23 pounds,$749.00 
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14 Inches,‎1920 x 1080 Pixels,Intel Core i3,12 GB,512 GB,‎Intel,‎Windows 11,‎3.31 pounds,$469.99 
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,"$1,473.89 "
HP,"HP ProBook Fortis 14 G9 14"" Notebook - HD - 1366 x 768 - Intel Celeron N4500 Dual-core (2 Core) - 4 GB Total RAM - 64 GB Flash Memory - Windows 11 Pro - Intel UHD Graphics - English Keyboard - IE",14 Inches,‎1366 x 768 Pixels,Celeron,4 GB,‎SSD,‎Intel UHD Graphics,‎Windows 11 Pro,‎5.1 pounds,$377.79 
HP,"HP EliteBook 1040 G9 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics",14 Inches,‎1920 x 1200 Pixels,Core i7,4 GB,‎SSD,,‎Windows 11,‎6.65 pounds,"$1,973.05 "
MSI,"MSI STEALTH15M279 15.6"" I7-11375H/16/1T/3060/W11",15.6,‎1920 x 1080 Pixels,Core i7,16 GB,1 TB,,‎Windows 11 Home,‎8.38 pounds,$800.66 
LG,"LG 16U70Q-N.APC7U1 16'' Black 16:10 WUXGA UltraPC Laptop with Windows 11 Pro, 16GB LPDDR4x, & 1TB Dual SSD Slots",16,‎2560 x 1600,,8 GB,1 TB,,‎Windows 11 Pro,‎6.54 pounds,$677.15 
HP,"HP Elite Dragonfly Chromebook Core i5-1235U 8GB 128GB SSD ax BT FR WC 13.5"" QHD+ MT Chrome Ent OS",13.5,,Core i5,8 GB,‎128 SSD,,‎Chrome OS,‎4 pounds,"$1,346.62 "
MSI,"MSI GS6612246;Stealth GS66 12UGS-246 15.6"" I7-12700/32/512/3070/W11P",15.6,‎1920 x 1080 Pixels,Core i7,32 GB,64 GB,,‎Windows 10 Pro,‎4.63 pounds,"$2,549.79 "
Lenovo,"Lenovo ThinkPad P15v Gen 3 21EM0020US 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 6850H Octa-core (8 Core) 3.20 GHz - 16 GB Total RAM - 512 GB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 7,16 GB,512 GB,‎NVIDIA T600,‎Windows 11,‎7.5 pounds,"$1,708.79 "
Lenovo,"Lenovo ThinkPad P15v Gen 3 21EM001UUS 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 6850H Octa-core (8 Core) 3.20 GHz - 32 GB Total RAM - 1 TB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 7,32 GB,1 TB,‎NVIDIA T1200,‎Windows 11,‎7.45 pounds,"$2,335.33 "
Lenovo,"Lenovo ThinkPad P15v Gen 3 21EM001QUS 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Hexa-core (6 Core) 3.30 GHz - 8 GB Total RAM - 512 GB SSD - Black",15.6 Inches,‎1920 x 1200 Pixels,Ryzen 5,8 GB,512 GB,‎NVIDIA T600,‎Windows 11,‎7.5 pounds,"$1,522.18 "
Acer,Acer 11.6 MTM8183C 4G 32G Chrm,11,‎1366 x 768 Pixels,80C31,4 GB,‎Emmc,,‎Chrome OS,‎1 pounds,$300.29 
Dell,"Dell Precision 7000 7760 17.3"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 32 GB RAM - 512 GB SSD - Gray",17.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,512 GB,‎NVIDIA RTX A3000,‎Windows 10 Pro,‎6.65 pounds,"$3,614.37 "
Lenovo,"Lenovo ThinkPad P15v Gen 3 21EM001HUS 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 PRO 6850H Octa-core (8 Core) 3.20 GHz - 16 GB Total RAM - 512 GB SSD - Black",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 7,16 GB,512 GB,‎NVIDIA T1200,‎Windows 11,‎8 pounds,"$2,065.57 "
HP,"HP 2023 Newest Upgraded Touch-Screen Laptops for College Student & Business, 15.6 inch HD Computer, Intel Core i3-1115G4(2-Core), 32GB RAM, 1TB SSD, Wi-Fi, HDMI, Webcam, Windows 11, ROKC HDMI Cable",15.6 Inches,‎1366 x 768 Pixels,Intel Core i3,32 GB,1000 GB,‎Intel,‎Windows 11,‎3.75 pounds,$599.99 
ROKC,"2023 Newest Upgraded Ideapad 1 Laptops for Student & Business by Lenovo, 15.6'' HD Computer, AMD Athlon Silver 3050U (Beat i5-7200U), 20GB RAM, 1152GB(1TB+128GB) SSD, HDMI, Webcam, Windows 11, Grey",15.6 Inches,‎1366 X 768 Pixels,Athlon Silver 3050U,20 GB,1152 GB,‎AMD,‎Windows 11,‎3.52 pounds,$389.99 
Acer,"Acer Swift Go 14 Intel Evo Thin & Light Laptop 14"" 1920x1200 100% sRGB Touch Display Intel Core i7-1355U Intel Iris Xe 16GB LPDDR5 512GB Gen 4 SSD Killer WiFi 6E AX1675 SFG14-71T-72QV",14 Inches,‎1920x1200,Intel Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎2.76 pounds,$899.99 
ASUS,"ASUS Chromebook Vibe C55 Flip, Cloud Gaming Laptop, 15.6"" Full HD 144 Hz Touch Display, Intel® Core™ i5-1135G7 Processor, 512GB SSD, 16GB RAM, ChromeOS, Mineral Gray, CX5501FEA-AS562T",15.6 Inches,‎1920x1080 Pixels,Intel Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Chrome OS,‎6.22 pounds,$699.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Lenovo,"Lenovo 300e Windows 2nd Gen 81M900ESUS 11.6"" Touchscreen Netbook - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Core) 1.10 GHz - 4 GB Total RAM - 4 GB On-Board Memory - 128 GB SSD - Black",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,128 GB,‎Intel UHD Graphics 600,‎Windows 11,‎3.39 pounds,$599.00 
Lenovo,"Lenovo 300e Windows 2nd Gen 81M9007WUS 11.6"" Touchscreen Convertible 2 in 1 Notebook - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Core) 1.10 GHz - 4 GB Total RAM - 4 GB On-Board Memory - 128",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,128 GB,‎Intel UHD Graphics 600,‎Windows 10 Pro Education,‎3.39 pounds,$789.00 
Dell,"Dell Precision 7000 7670 16"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i5 12th Gen i5-12600HX Dodeca-core (12 Core) 2.50 GHz - 16 GB Total RAM - 256 GB SSD - Aluminum Titan Gray",16 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,256 GB,‎NVIDIA RTX A1000,‎Windows 10 Pro,‎8.95 pounds,"$2,431.75 "
Lenovo,"Lenovo ThinkBook 14s Yoga ITL 20WE0078US 14"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD -",14 Inches,‎1920 x 1080 Pixels,Core i5 Family,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎3.31 pounds,$979.00 
Lenovo,"Lenovo 300e Windows 2nd Gen 81M9007DUS 11.6"" Touchscreen Netbook - HD - 1366 x 768 - Intel Pentium N5030 Quad-core (4 Core) 1.10 GHz - 4 GB Total RAM - 128 GB SSD - Gray",11.6 Inches,‎1366 x 768 Pixels,Unknown,4 GB,128 GB,‎Intel UHD Graphics 605,‎Windows 10 Pro,‎3.39 pounds,$499.00 
Lenovo,"Lenovo 14w Gen 2 14"" HD Laptop Student Notebook 2022, AMD 3015e Processor(up to 2.30 GHz), 4GB DDR4 RAM, 128GB Storage Space (64 GB eMMC + 64GB Micro SD), WiFi 6, Bluetooth 5.2, Windows 10 Pro",14 Inches,‎1366 x 768 Pixels,AMD E Series,4 GB,64 GB,‎AMD Radeon Graphics,‎Windows 10 Pro,‎3.2 pounds,$220.00 
Lenovo,"Lenovo ThinkPad P14s Gen 3 21J5001LUS 14"" Mobile Workstation - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 6850U Octa-core (8 Core) 2.70 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD - Black",14 Inches,‎1920 x 1200 Pixels,Ryzen 7,16 GB,512 GB,‎AMD Radeon 680M Graphics,‎Windows 11,‎1 pounds,"$1,287.18 "
Dell,"Dell Precision 7000 7670 16"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-12850HX Hexadeca-core (16 Core) 2.10 GHz - 16 GB Total RAM - 512 GB SSD - Aluminum Titan Gray",16 Inches,‎1920 x 1200 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX A1000,‎Windows 10 Pro,‎8.9 pounds,"$2,719.95 "
Lenovo,"Lenovo ThinkPad P17 G2 20YU001LUS 17.3"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 8 GB RAM - 512 GB SSD - Black",17.3 Inches,‎1920 x 1080 Pixels,Core i7 Family,8 GB,512 GB,‎NVIDIA T1200,‎Windows 10 Pro,‎3.9 pounds,"$2,425.36 "
Dell,"Dell Precision 5000 5560 15.6"" Mobile Workstation - Full HD Plus - 1920 x 1200 - Intel Core i7 11th Gen i7-11850H Octa-core (8 Core) 2.50 GHz - 16 GB RAM - 512 GB SSD - Aluminum Titan Gray",15.6 Inches,‎1920 x 1200 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA T1200,‎Windows 10 Pro,‎4.06 pounds,"$3,284.31 "
HP,HP Smart Buy 255 G7 3020E,15.6 Inches,,,4 GB,128 GB,,,,$410.87 
Acer,"Acer ConceptD 7 Pro CN715-71P-770L Creator Laptop, Intel i7-9750H, NVIDIA Quadro RTX 5000, RTX Studio, 15.6"" 4K Ultra HD IPS, 100% Adobe RGB, PANTONE Validated, Delta E<2,",15.6 Inches,‎3840 x 2160,Intel Core i7,32 GB,2 TB,‎NVIDIA Quadro RTX 5000,‎Windows 10 Pro,‎2.2 pounds,"$3,612.41 "
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,"$1,473.89 "
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14 Inches,‎1920 x 1080 Pixels,Intel Core i3,12 GB,512 GB,‎Intel,‎Windows 11,‎3.31 pounds,$469.99 
Intel,Intel NUC X15 LAPKC71F Barebone Notebook - Socket BGA-1787 - Core i7 Support - Black,14.1 Inches,,AMD Kabini A6-5200M Quad Core,64 GB,,‎NVIDIA GeForce RTX 3070,,‎7.28 pounds,"$1,658.08 "
Lenovo,"Lenovo ThinkPad P1 Gen 4 20Y30038US 16"" Touchscreen Mobile Workstation - WQUXGA - 3840 x 2400 - Intel Core i7 11th Gen i7-11800H Octa-core (8 Core) 2.30 GHz - 32 GB RAM - 1 TB SSD - Black",16 Inches,,Core i7 Family,32 GB,1 TB,‎NVIDIA T1200,‎Windows 10 Pro,‎4 pounds,"$2,799.00 "
Dell,"Dell Latitude 5411 14"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10300H 10th Gen 2.5GHz Quad-core (4 Core) - 8GB RAM - 256GB SSD",14 Inches,‎1920 x 1080 Pixels,Intel Core i5,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 10 Pro,‎3.4 pounds,"$1,691.54 "
HP,"HP EliteBook 735 G5 13.3"" LCD Notebook - AMD Ryzen 7 2700U Quad-core (4 Core) 2.20 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows",13.3 Inches,‎1920 x 1080,8032,8 GB,256 GB,,‎Windows 10 Pro,‎2.9 pounds,"$1,249.84 "
HP,"HP ZBook Studio G9 16"" Mobile Workstation - WQUXGA - 3840 x 2400 - Intel Core i9 12th Gen i9-12900HK Tetradeca-core (14 Core) 2.50 GHz - 32 GB Total RAM - 1 TB SSD",16 Inches,‎3840 x 2400 Pixels,Core i9,32 GB,1 TB,‎NVIDIA Intel RTX A3000 Iris Xe Graphics,‎Windows 11 Pro,‎6.74 pounds,"$3,799.00 "
Lenovo,Lenovo TopSeller 300E G3 3015CE 4GB 32GB CRM,11.6,,1.2GHz Cortex A8 Processor,32 GB,‎Emmc,,‎Windows 10 Home,‎4.2 pounds,$315.47 
Lenovo,"Lenovo ThinkPad X1 Extreme Gen 5 21DE0046US 16"" Touchscreen Notebook - WQUXGA - 3840 x 2400 - Intel Core i7 12th Gen i7-12800H Tetradeca-core (14 Core) 2.40 GHz - 16 GB Total RAM - 1 TB SSD - Black",16 Inches,‎3840 x 2400 Pixels,Core i7,16 GB,1 TB,‎NVIDIA GeForce RTX 3070 Ti,‎Windows 11 Pro,‎8 pounds,"$3,529.00 "
Lenovo,"Lenovo M90S G3 SFF,W10P,I5,16GB,256GB,3YR",,,Core i7-10700T,16 GB,‎256 GB SSD,‎Intel UHD Graphics 770,‎Windows 11,‎14.45 pounds,
Lenovo,"Lenovo ThinkPad T14 Gen 3 21CF000CUS 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U 2.90 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD",14 Inches,‎1920 x 1200 Pixels,Ryzen 5,16 GB,256 GB,‎AMD Radeon 660M,‎Windows 11 Pro,‎5.15 pounds,"$1,067.32 "
HP,"HP EliteBook 1040 G9 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) - 16 GB Total RAM - 512 GB SSD - Windows 11 Pro - Intel Iris Xe Graphics",14 Inches,‎1920 x 1200 Pixels,Core i5,16 GB,512 GB,‎Intel Iris,‎Windows 11 Pro,‎4.65 pounds,"$1,858.04 "
Lenovo,"Lenovo ThinkPad L14 Gen 3 21C1004MUS 14"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD - Thunder Black",14 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,256 GB,‎Intel UHD Graphics,‎Windows 11,‎5.3 pounds,"$1,312.71 "
Lenovo,"Lenovo ThinkPad T14s Gen 3 21BR002TUS 14"" Notebook - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) 2.10 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD",14 Inches,‎1920 x 1200 Pixels,Core i7,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎4.97 pounds,"$1,649.99 "
ASUS,"ASUS TUF Gaming F15 Gaming Laptop, 15.6” 144Hz FHD Display, Intel Core i5-11400H Processor, GeForce RTX 2050, 8GB DDR4 RAM, 512GB PCIe SSD Gen 3, Wi-Fi 6, Windows 11, FX506HF-ES51",15.6 Inches,‎1920x1080 Pixels,Core i5,8 GB,512 GB,‎NVIDIA GeForce RTX 2050,‎Windows 11 Home,‎7.77 pounds,$699.99 
ROKC,"2023 Newest Upgraded Ideapad 1 Laptops for Student & Business by Lenovo, 15.6'' HD Computer, AMD Athlon Silver 3050U (Beat i5-7200U), 20GB RAM, 1152GB(1TB+128GB) SSD, HDMI, Webcam, Windows 11, Grey",15.6 Inches,‎1366 X 768 Pixels,Athlon Silver 3050U,20 GB,1152 GB,‎AMD,‎Windows 11,‎3.52 pounds,$389.99 
ASUS,"ASUS ROG Strix G16 (2023) Gaming Laptop, 16” 16:10 FHD 165Hz, GeForce RTX 4060, Intel Core i7-13650HX, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G614JV-AS73, Eclipse Gray",16 Inches,‎1920x1200 Pixels,Intel Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 4060,‎Windows 11 Home,‎10.19 pounds,"$1,329.99 "
ASUS,"ASUS Chromebook Vibe C55 Flip, Cloud Gaming Laptop, 15.6"" Full HD 144 Hz Touch Display, Intel® Core™ i5-1135G7 Processor, 512GB SSD, 16GB RAM, ChromeOS, Mineral Gray, CX5501FEA-AS562T",15.6 Inches,‎1920x1080 Pixels,Intel Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Chrome OS,‎6.22 pounds,$699.99 
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
HP,HP Elite C645 G2 CB R5-5625C 14 8GB 256GB,14,,1.2GHz Cortex A9 Processor,8 GB,‎Emmc,‎AMD Radeon R5,‎Windows 10,‎1 pounds,$691.26 
Lenovo,Lenovo TP C14 CHRMBOOK I5-1245U 8GB 256GB Black,14 Inches,‎1920 x 1080 Pixels,Core i5,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Chrome OS,‎5.2 pounds,"$1,015.95 "
HP,"HP ProBook x360 11.6"" Touchscreen Convertible 2 in 1 Notebook - HD - 1366 x 768 - Intel Celeron N5100 Quad-core (4 Core) - 4 GB Total RAM - 128 GB SSD",11.6 Inches,‎1366 x 768 Pixels,Celeron,4 GB,128 GB,‎Intel UHD Graphics,‎Windows 11 Pro,‎4.4 pounds,$499.00 
HP,"HP ZBook Fury G9 16"" Mobile Workstation - WUXGA - 1920 x 1200 - Intel Core i7 12th Gen i7-12800HX Hexadeca-core (16 Core) - 32 GB Total RAM - 1 TB SSD",16 Inches,‎1920 x 1200 Pixels,Core i7,32 GB,1 TB,‎NVIDIA Intel RTX A1000 UHD Graphics,‎Windows 11 Pro,‎8.1 pounds,"$3,017.43 "
Lenovo,"Lenovo ThinkBook 14 G4 ABA 21DK0057US 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) 2.30 GHz - 8 GB Total RAM - 8 GB On-Board Memory - 256 GB SSD - Mineral Gray",14 Inches,‎1920 x 1080 Pixels,Ryzen 5,8 GB,256 GB,‎AMD Radeon Graphics,‎Windows 11,‎5 pounds,$799.00 
